ID	TokenizedText	datetime	sentiment	pre-processed-tweet	pos_cnt	neg_cnt	retweet_cnt
550209	rt @foxbusiness : financials : $bac $c $jpm $wfc $gs	2017-03-22T13:32:50.000Z	1	rt foxbusiness financials bac c jpm wfc gs	0	0	13
550296	rt @randyafrederick : institutional traders were not spooked yesterday ; $vix was higher after the 6 point $spx drop on 2/28 .	2017-03-22T13:29:29.000Z	1	rt randyafrederick traders not yesterday vix higher 6 point spx drop 228	0	1	2
550341	headlines are for suckers ( new blog post ) $spy	2017-03-22T13:27:28.000Z	-1	headlines new blog post spy	0	0	0
550395	rt @darrenheitner : nike $nke down almost 6 % after hours in q3 revenue miss	2017-03-22T13:25:15.000Z	-1	rt nike nke down almost 6 hours q3 revenue miss	0	1	2
550404	#stockalert - stocks to watch today on #wallstreet $nke $amzn	2017-03-22T13:25:04.000Z	1	stockalert stocks watch today wallstreet nke amzn	0	0	6
550504	rt @jacobawohl : good trading blog $spy $bac $uvxy $iwm $labd $f $mu $tlt $gs $tvix $jpm $labu $espr $vxx $xlf $db $qqq $nke $shop $amd by j	2017-03-22T14:15:35.000Z	1	rt jacobawohl good trading blog spy bac uvxy iwm f mu tlt gs jpm labu espr vxx xlf db qqq nke shop amd j	1	0	2
550516	$spy below $233.58 . 50 day is down at $232.58	2017-03-22T14:15:17.000Z	-1	spy below 50 day down	0	0	2
550517	`` we believe #gold prices will eventually trade more in line with real-interest rates again '' says @stefan_wieler $gld	2017-03-22T14:15:17.000Z	1	believe gold prices eventually trade line rates says gld	0	0	18
550865	turn that swoosh upside down ? nike plunges on sales miss and outlook . $nke hurt by weak u.s. retail environment .	2017-03-22T14:02:45.000Z	-1	turn upside down nike plunges sales miss outlook nke hurt weak us retail environment	1	3	0
551222	$iwm small capis : oft asked y i 'm so focused . have n't seen $iwm trade thru 100d to downside but once ( wk b4 election ) since 12/'15 bloodbath	2017-03-22T14:25:04.000Z	1	iwm small asked im focused havent seen iwm trade thru downside wk b4 election since	0	0	0
551315	$bac should look familiar out of gate . best type of action one could ask for after a big down day , gap down market wash on open and rally	2017-03-22T14:21:52.000Z	1	bac look gate best type action one could ask big down day gap down market wash open rally	1	0	0
551504	nike is nose-diving right now . it 's down 6.2 % . but long-term investors clearly are n't panicking : $nke	2017-03-22T15:29:53.000Z	-1	nike right down 62 longterm investors clearly arent nke	0	0	7
551534	all major footwear stocks down this morning . nike and finishline are getting hit the hardest . $nke -6.19 % $finl -4.55 %	2017-03-22T15:28:09.000Z	-1	major footwear stocks down morning nike getting hit nke	0	0	8
551536	rt @atmcharts : $qqq leading the pack today . fib levels look :	2017-03-22T15:28:06.000Z	1	rt atmcharts qqq leading pack today levels look	1	0	1
551750	congrats to @starbucks for celebrating 25 years as a public company . $sbux via @zlatimeyer	2017-03-22T15:19:38.000Z	1	congrats starbucks 25 years public company sbux via	0	0	0
551756	$bac is decent . nice trade so far from $22.60ish . will trim some $23.15 and hold some - $gs a little weaker	2017-03-22T15:19:19.000Z	1	bac decent nice trade far trim hold gs little	0	1	0
551889	#linkedin spiffs up its news feed with trending news $msft $fb	2017-03-22T15:15:34.000Z	1	linkedin up news feed trending news msft fb	0	0	0
551915	rt @wallstjesus : flow leaning bullish but selective buying . sweepers not showing much excitement on call-side yet but some dip buying early	2017-03-22T15:14:21.000Z	1	rt wallstjesus flow leaning bullish buying sweepers not showing much excitement yet dip buying early	4	0	4
551952	#exxon mobil to decide soon on $10b texas #petrochemical plant $xom #sabic @portlandunited	2017-03-22T15:12:42.000Z	1	exxon mobil decide soon 10b texas petrochemical plant xom sabic	0	0	0
551978	$amzn back-test shared by @pateltexas -- 350 % returns selling put spreads .	2017-03-22T15:11:17.000Z	1	amzn backtest shared pateltexas 350 returns selling put spreads	0	1	2
552017	premarket prep recap , march 21 : the vice index $fdx $fl $nke $slw $wgo $jwn $key $rf	2017-03-22T15:52:01.000Z	1	premarket prep recap march 21 vice index fdx fl nke slw jwn key rf	0	0	0
552056	returns over the last year ... addidas : +70 % nike : -15 % under armour : -57 % $addyy $nke $uaa	2017-03-22T15:50:36.000Z	1	returns last year 70 nike 15 armour 57 addyy nke uaa	0	0	29
552081	3 cheap biotechs with powerhouse pipelines $regn $celg $vrtx	2017-03-22T15:49:25.000Z	1	3 cheap powerhouse pipelines regn celg vrtx	0	0	1
552157	$aapl getting long with options , and being smart about it	2017-03-22T15:46:04.000Z	1	aapl getting long options smart	1	0	1
552162	this is to the $nke earnings story and too many outlets ignored or missed it .	2017-03-22T15:45:44.000Z	1	nke earnings story many outlets missed	0	2	0
552176	$nflx it 's ok to get long -- but also be protected -- netflix option winner	2017-03-22T15:45:17.000Z	1	nflx ok get long also protected netflix option winner	2	0	2
552251	$amzn this rarely double risk protected option strategy has meant huge returns	2017-03-22T15:41:14.000Z	1	amzn rarely double risk protected option strategy meant huge returns	0	1	2
552385	nike tanks as q3 results fan flames of adidas ' beast-mode comeback $nke $addyy $uaa	2017-03-22T15:34:13.000Z	1	nike tanks q3 results fan adidas comeback nke addyy uaa	0	0	1
552389	love pip & amp ; streaming #pgatour on $twtr . bit too `` in your face '' though . * *attempt at reverse psychology as nothing	2017-03-22T15:34:07.000Z	1	love amp streaming twtr bit face though attempt reverse nothing	1	0	0
552600	what s next for perrigo ? that 's $vrx joe papa 's old company ...	2017-03-22T19:41:37.000Z	1	what’s next thats vrx joe papas old company	0	0	0
552720	$nke earnings . miss on future sales expectations . trades to 200 day sma . june otm put seller . @kpdavitt13 hosts .	2017-03-22T19:35:14.000Z	-1	nke earnings miss future sales expectations trades 200 day june otm put seller	0	1	2
552758	rt @charliebilello : returns , last 10 years ... $amzn : +2044 % $wmt : +85 % $bby : +15 % $tgt : +8 % $bbby : -6 % $m : -24 % $kss : -39 % $spls : -57 % $jcp	2017-03-22T19:32:49.000Z	1	rt charliebilello returns last 10 years amzn wmt 85 bby 15 tgt 8 bbby 6 24 kss 39 spls 57 jcp	0	0	273
552772	@starbucks faces complaint at annual shareholder meeting about why the company has n't made its cups recyclable . $sbux	2017-03-22T19:31:55.000Z	1	starbucks faces annual shareholder meeting company hasnt made sbux	0	1	0
552789	apple said the $329 price tag for the new 32 gb ipad base model is its `` most affordable price ever . '' $aapl	2017-03-22T19:31:02.000Z	1	apple said price tag new 32 ipad base model price ever aapl	0	0	0
552796	this is how facebook stock is looking ahead of the opening bell . $fb	2017-03-22T19:30:38.000Z	1	facebook stock looking ahead opening bell fb	0	0	0
552884	rt @andybiotech : $celg $jazz $rtrx - & gt ; woodcock says at @gopoversight hearing fda received 150 inquiries from generic firms due to restricte	2017-03-22T19:24:49.000Z	1	rt andybiotech celg gt says hearing fda received 150 firms due	0	0	1
552900	@starbucks has vowed to hire more veterans and military spouses . $sbux	2017-03-22T19:23:57.000Z	1	starbucks hire sbux	0	0	0
552980	snap 's fortunes may be tied to apple and vodaphone $snap $aapl $vod $fb	2017-03-22T19:20:00.000Z	1	snaps may tied apple snap aapl fb	0	0	0
553092	today s #stocks losers : $aal , $nike , $pery	2017-03-22T20:06:52.000Z	-1	today’s stocks losers aal nike	0	0	2
553174	the nasdaq booked a decisive gain as $aapl and $msft lead the tech rally $comp	2017-03-22T20:03:30.000Z	1	nasdaq booked gain aapl msft lead tech rally comp	1	0	14
553244	bullish set up still in place , but caution still warranted $gdx	2017-03-22T20:00:05.000Z	1	bullish set up still place caution still gdx	0	1	0
553414	rt @teamcoworker : `` retail partners are just as important as corporate partners . '' baristas on #paidleave $sbux #sbu	2017-03-22T19:51:05.000Z	1	rt retail partners important corporate partners baristas sbux	0	0	4
553443	$spy range continues to widen as beaten down names catch a bid | home on the range |	2017-03-22T19:50:07.000Z	1	spy range continues down names catch bid home range	0	0	7
553522	rt @kevinkellyrecon : i explain what skew is , why it matters and 'how to play microsoft $msft through a covered call ' w/ @juleshyman $vix htt	2017-03-23T13:46:06.000Z	1	rt kevinkellyrecon explain skew matters play microsoft msft covered call vix htt	0	0	2
553676	11 trades that made $19,684 in 3 weeks - free here on twitter -- $spy $tza $tsla $wtw --	2017-03-23T13:38:23.000Z	1	11 trades made 3 weeks free twitter spy tza tsla wtw	0	0	505
553740	. @jimcramer on @squawkstreet : `` if you dump $googl ... then you may regret it . you want to bet against porat ? ''	2017-03-23T13:35:36.000Z	1	jimcramer squawkstreet dump may want bet	0	1	0
553917	`` the iphone 8 could be sold out for more than 2 quarters '' $aapl	2017-03-23T13:25:06.000Z	1	iphone 8 could sold 2 quarters aapl	0	0	6
553958	apple s $aapl older #iphone6s was bestselling smartphone in 2016 , beating samsung s newer galaxy s7 #tech #business	2017-03-23T13:22:31.000Z	1	apple’s aapl bestselling smartphone 2016 beating galaxy tech business	0	0	0
553983	icymi : #linkedin spiffs up its news feed with trending news $msft	2017-03-23T13:20:52.000Z	1	icymi linkedin up news feed trending news msft	0	0	0
553998	instagram 's advertiser count tops 1 million $fb	2017-03-23T14:12:42.000Z	1	instagrams advertiser count tops 1 million fb	0	0	5
553999	instagram 's advertiser count tops 1 million $fb by @biintelligence	2017-03-23T14:12:41.000Z	1	instagrams advertiser count tops 1 million fb biintelligence	0	0	0
554051	#alibaba has 25 % upside , pacific crest says $baba #china @barronsonline	2017-03-23T14:09:27.000Z	1	alibaba 25 upside pacific crest says baba china barronsonline	1	0	0
554090	rt @stocktwits : a massive shift could be underway . this is the ratio of emerging markets $eem to the s & amp ; p 500 $spy . chart :	2017-03-23T14:07:44.000Z	1	rt stocktwits massive shift could underway ratio emerging markets eem sampp 500 spy chart	0	0	32
554203	$cboe : most active #options : $fdx earnings , $fb , $snap , $nke numbers and $aapl . host @marleykayden	2017-03-23T14:01:52.000Z	1	cboe active options fdx earnings fb snap nke numbers aapl host marleykayden	0	0	2
554347	rt @johnspall247 : *rep. brady : 95 % agreement on #ahca as of this morning @mariabartiromo @jimcramer @carlquintanilla #health @realdonaldtru	2017-03-23T13:55:15.000Z	1	rt brady 95 agreement morning mariabartiromo jimcramer carlquintanilla health	0	0	14
554349	some selling in google today and some buyers of snap . interesting rotation . $snap $goog we like google . not so much snap .	2017-03-23T13:55:04.000Z	1	selling google today buyers snap interesting rotation snap goog like google not much snap	1	1	2
554497	are we witnessing one of the most overvalued markets in history ? you need to see this chart today : $spy $voo	2017-03-23T13:47:23.000Z	-1	one overvalued markets history need see chart today spy voo	0	1	19
554554	$googl lost $25 billion in value after youtube 's ad problem via @recode	2017-03-23T14:53:55.000Z	-1	googl lost 25 billion value youtubes ad problem via recode	0	2	12
554708	rt @leonlazaroff : spotify may need to act more like netflix if it wants to be profitable : @thestreet $nflx	2017-03-23T14:47:46.000Z	1	rt spotify may need act like netflix wants profitable thestreet nflx	1	0	2
554710	rt @jonas_ogren : enjoy life and travel like the profitable trader you will soon be . join @timothysykes $twtr $f	2017-03-23T14:47:40.000Z	1	rt enjoy life travel like profitable trader soon join timothysykes twtr f	2	0	3
554719	trimmed some $bac from yesterday 's buy . up 2 % . but still long	2017-03-23T14:47:24.000Z	1	trimmed bac yesterdays buy up 2 still long	2	0	0
554729	l , l , l , l , l , & amp ; maybe another l today . energy stocks heading for 6th straight losing days on the $spx , longest since june , via @akeneotani	2017-03-23T14:46:23.000Z	-1	l l l l l amp maybe another l today energy stocks heading 6th straight losing days spx longest since june via	0	1	0
554749	thoughtless thursday - trumpdon'tcare health plan gets a vote $met $sun $tasr also $amzn $tsla $oil $ung $gild	2017-03-23T14:45:37.000Z	-1	thursday health plan gets vote met sun also amzn tsla oil ung gild	0	0	469
554888	$htz gettin ' hurt a bit :	2017-03-23T14:40:21.000Z	-1	htz gettin hurt bit	0	1	2
555077	rt @alliedprogress : i have zero tolerance for bad actors except the ones like $gs #goldmansachs and others that you ve represented ? #cor	2017-03-23T15:34:05.000Z	1	rt “i zero bad except ones like gs goldmansachs others represented	0	1	5
555088	$nvda nvidia corporation widens its lead in self-driving cars - my take via @yahoofinance @cnnmoney	2017-03-23T15:33:22.000Z	1	nvda nvidia corporation widens lead selfdriving cars take via yahoofinance cnnmoney	0	0	3
555186	2- then he can tell us how - as head of the sec - he would now view $baba 's analytically worthless disclosures rega	2017-03-23T15:30:03.000Z	-1	2 tell us head sec would view babas	0	1	3
555189	analysts respond to apple 's mid-cycle iphone refresh $aapl #iphone8	2017-03-23T15:30:02.000Z	1	analysts respond apples iphone aapl iphone8	0	0	0
555236	$nflx a really smart way to get long netflix with options	2017-03-23T15:28:00.000Z	1	nflx really smart way get long netflix options	1	0	1
555243	1- would love to hear jay clayton explain what rationale he used to justify his client $vrx waiting six months to disclose its sec probe ?	2017-03-23T15:27:48.000Z	1	1 would love hear jay clayton explain used justify client vrx waiting six months sec probe	1	1	2
555266	$amzn double risk protected option strategy has quadrupled amzn stock over 2-years	2017-03-23T15:26:54.000Z	1	amzn double risk protected option strategy quadrupled amzn stock	0	1	2
555303	mcdonald 's has finally relearned a golden relationship rule : just be yourself . $mcd	2017-03-23T15:25:11.000Z	1	mcdonalds finally golden relationship rule mcd	0	0	4
555403	was yesterday 's sell-off of nike after earnings an overreaction ? maybe . maybe not . but bulls bargain hunting today . $nke up more than 2 % .	2017-03-23T15:19:15.000Z	1	yesterdays selloff nike earnings overreaction maybe maybe not bulls bargain today nke up 2	0	1	1
555487	5 biggest price target changes for thursday $ctas $fdx $nke $rare $pvh	2017-03-23T15:16:00.000Z	1	5 biggest price target changes thursday fdx nke rare	0	0	0
555550	amazon is causing catastrophe by being the most disruptive force in retail and technology $amzn	2017-03-23T17:32:43.000Z	1	amazon causing disruptive force retail technology amzn	0	3	2
555564	thanks . i was only looking for a $spy bounce to $235- $235.50 so i 'm glad we were there before news . that spot was f	2017-03-23T17:31:47.000Z	1	thanks looking spy bounce im glad news spot f	0	1	1
